Datetime,Tweet Id,Text,Username
2023-01-30 23:49:39+00:00,1620207645553561601,"#COVID19 remains a global health threat, says @WHO, warning that the pandemic is not yet over.

“There is little doubt that this virus will remain a permanently established pathogen in humans &amp; animals for the foreseeable future,"" says @DrTedros. https://t.co/dbYnuP06jL",TUCC_Official
2023-01-30 23:49:38+00:00,1620207639950155777,@TerraBrasilnot Vai ter o Carnaval vai sumir a Covid 19.,JULIANA97970020
2023-01-30 23:49:35+00:00,1620207627950080000,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/BabVcD7hYk, see more https://t.co/DifV6BoBzI",CheckAltFacts
2023-01-30 23:49:34+00:00,1620207624431210496,"#COVID19  Red Cross report finds all countries 'dangerously unprepared' for next pandemic, as COVID remains a public health emergency  https://t.co/ybhcPLCpZC via @ABCaustralia",MimTea
2023-01-30 23:49:34+00:00,1620207623504297984,"💥💥💥新闻：拜登总统将于5月11日结束Covid-19公共卫生紧急情况

#CCPVirus #CCPliedpeopledied",sNIMbxiNfv7aObn
2023-01-30 23:49:33+00:00,1620207622984175616,"@CTVNewsVI YES, it has to be a cause of concern, being vaccinated makes it easier to get infected with Covid 19 and and allows the vaccinated to spread of Covid 19 easily. https://t.co/0u6pLbIKVk",4CRPG
2023-01-30 23:49:30+00:00,1620207608350052354,"🚨17.000 artsen en wetenschappers tekenden een verdrag waarin werd verklaard:

De gegevens bevestigen dat er een einde moet komen aan de experimentele genetische therapie-injecties van COVID-19... Ze kunnen je hart, je hersenen, je voortplantingsweefsel en je longen beschadigen. https://t.co/KRKSVJl4W5",VanEmmerickKris
2023-01-30 23:49:29+00:00,1620207602952204289,"🗣️請幫助自己, 在結束之前拯救自己並救他人。🙏
🟥宣布冠状病毒无需疫苗或药物即可治愈的奇迹。
伊瑪目 納賽爾 穆罕默德 耶米尼 Imam Nasser Mohammad Al-Yemeni
公历2020年12月09日
 https://t.co/YzeShW9FZC
#死之年无处逃避一而逃生在何方
中國
China
尸体
#COVID19
👇 https://t.co/aDTxvNTc16",n322jp3j
2023-01-30 23:49:28+00:00,1620207600012001281,"Typical Eric, always reaching but failing to understand. There are a lot of anti-vaxxer celebrities, some were anti-vaxx before Covid-19/SARS-CoV2. If Zachary is anti-vaxx, big deal, just another anti-vaxxer like you; there are at least 3, in the MCU.",DHShades
2023-01-30 23:49:27+00:00,1620207594479718401,"@Olivia Teseniar fez parte do ensaio clínico da vacina COVID-19 da Moderna.Ela sofreu 2 anos de reações adversas graves, depois desenvolveu linfoma + leucemia.Moderna nunca apresentou seu relatório ao FDA. Aqui está a reunião de Olivia com o investigador principal do julgamento.”",BandeiraGiselda
2023-01-30 23:49:26+00:00,1620207590520274945,"🇺🇸 Estados Unidos | #EEUU | #USA

Comunicado de la Casa Blanca:

El presidente Biden tiene la intención de poner fin a la emergencia de salud pública de #COVID19 el 11 de mayo tras una extensión final.",Finanzas_Times
2023-01-30 23:49:24+00:00,1620207585021526019,@pete_rostow Yes I do and I've never had COVID19.,JustGussie
2023-01-30 23:49:23+00:00,1620207577996079104,"インフルエンザとSARS-CoV-2を同時検出
「クイックナビ-Flu＋COVID19 Ag」
1キット 2,310円で販売しております。

#祐天寺
#調剤薬局 
#抗原キット
#抗原検査 https://t.co/1s9OZq6Aly",keyakipharmacys
2023-01-30 23:49:15+00:00,1620207544336805888,"#wtpBLUE #ONEV1 #FreshResists

TODAY IN HISTORY

2020 — WHO declares Covid-19 a Public Health Emergency.

2023 — 73 million Americans are still not vaccinated against Covid.

9 million American children have not received the vaccine for measles.

Any suggestions for this parent? https://t.co/FmcNKvUR2j",LongTimeHistory
2023-01-30 23:49:11+00:00,1620207527358267393,"""The surgical masks were not statistically less effective than N95s in preventing COVID-19 infections in health-care providers looking after patients with COVID-19,""",CoolSeppo
2023-01-30 23:49:08+00:00,1620207518134976515,President Biden to end COVID-19 emergencies on May 11 https://t.co/hJmiCoCHIF,CP24
2023-01-30 23:48:59+00:00,1620207477433278470,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/evkKEOE0is, see more https://t.co/GepNjDdBOF",AIChatGPTChamp
2023-01-30 23:48:57+00:00,1620207469065543680,"No Tiene Goyete: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/yGDckkwu5w, see more https://t.co/EyATzIi3MW",crecermarketing
2023-01-30 23:48:56+00:00,1620207466259808257,"@ABC @sentdefender And when people stop taking COVID-19 seriously... (that is, half the country that has politicized vaccines)...",PetersJVecrumba
2023-01-30 23:48:56+00:00,1620207464561119232,"📣 @stevenzzhou wrote the feature for @TheGreenLineTO’s first-ever Action Journey on living with COVID-19 in Toronto, which came out in April 2022.",theotherwave
2023-01-30 23:48:51+00:00,1620207446349459457,"Ученые оценили «доказательства» искусственного происхождения COVID-19 — РБК https://t.co/dUAS5lHFb5  29 мая 2021, 23:11",jiangminjp
2023-01-30 23:48:50+00:00,1620207438581624832,"🚨🗣️📣 #BREAKING: @YouTube Insider leaks ""Urgent Guidance"" document sent to employees on how to handle the Project Veritas @pfizer #DirectedEvolution video ""Effective immediately as of 27 January 2023""

""Violates the #COVID-19 misinformation policy""
🐑👇🐑 https://t.co/QwWw3nyUQS",AshleyWeis4
2023-01-30 23:48:47+00:00,1620207428666023937,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/kscagOjwJj, see more https://t.co/DEnb9XDw7R",CarloscostaCaca
2023-01-30 23:48:47+00:00,1620207427449913344,"Reminder, if you get COVID after May 11th, you will no longer be able to get any COVID-19 medical countermeasure still under an EUA (such as the oral antiviral drug Paxlovid)",spiceywasabi
2023-01-30 23:48:43+00:00,1620207412014907392,"中共撒谎，人民死亡法案
1月25日，共和党德克萨斯州众议员特洛伊•内尔斯提出了《中共撒谎，人民死亡法案》 ，该法案将要求中共国偿还国会拨款以应对起源于武汉的 COVID-19的4.6万亿美元。 https://t.co/4a2mKya6TA",twnc01
2023-01-30 23:48:42+00:00,1620207404997832704,President Biden to end Covid-19 emergencies on May 11 https://t.co/8Asis72BxL via @statnews,jonruttenberg
2023-01-30 23:48:40+00:00,1620207397800132608,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/Rl3TOUniAi, see more https://t.co/UCzLvshkM5",magsegovia
2023-01-30 23:48:38+00:00,1620207390552641537,"🚩🌾🤗    Solidariedade Sem Terra As famílias Sem Terra gaúchas e as cooperativas do MST-RS doaram cerca de 100 toneladas de arroz orgânico para pessoas em situação de vulnerabilidade social desde o início da pandemia da Covid 19.... 
 🌾🍽  O arroz é um dos principais alimentos https://t.co/dgbwkFg5Y5",BetoVidigal1
2023-01-30 23:48:38+00:00,1620207389889675272,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/OWTrwxam18, see more https://t.co/FUafkMkgWs",TheEveninger
2023-01-30 23:48:36+00:00,1620207381430022147,Dünya Sağlık Örgütü’nden Covid-19 uyarısı https://t.co/w6G24jHbGA,kibriscnn
2023-01-30 23:48:36+00:00,1620207380175675393,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/3kdn7SCBp3, see more https://t.co/FihdQzAGO5",TheBigNewspaper
2023-01-30 23:48:32+00:00,1620207365080649730,#Biden #COVID19 #alert,marspenny69oo
2023-01-30 23:48:28+00:00,1620207349570101248,"@TheodoreLytras @MinaGagaP #covid19 εξασθενούν το ανοσοποιητικο μέχρι και για μήνες (!) (όσα ξέρουμε μέχρι στιγμής...)

Ακριβώς επειδή είναι πολλά τα όσα δεν γνωρίζουμε, σχετικά με τις μακροπροθεσμες επιπτώσεις και γενικότερα για την εν λόγω νόσο, θα έπρεπε να είστε πολύ προσεκτική για το τι συμβουλεύετε",justice_gr
2023-01-30 23:48:27+00:00,1620207342255046664,"Vc sabia? O gado justifica que o gasto com o leite condensado do governo bolsonaro (R$ 15 mi) foi feito para que o min. Marcos Pontes fizesse a vacina contra a COVID19 a base de brigadeiro 
 https://t.co/B0tlaVKsFn",BolsonarosFatos
2023-01-30 23:48:26+00:00,1620207340552163331,"Vc sabia? Bolsonaro é contra isolamento, máscara e vacina, mas oferece o que contra a covid-19? 
 https://t.co/d4mypw0EjS",BolsonarosFatos
2023-01-30 23:48:25+00:00,1620207337238659075,.@POTUS Biden to end COVID-19 emergency declaration May 11 https://t.co/d1VwnuS4QP,dcexaminer
2023-01-30 23:48:25+00:00,1620207334118289409,"Biden admin announces date to end both the COVID-19 national emergency &amp; public health emergency: 

""At present, the Administration’s plan is to extend the emergency declarations to May 11, and then end both emergencies on that date.""
https://t.co/ExY5NXLaMP",JeffereyJaxen
2023-01-30 23:48:24+00:00,1620207330758623234,It’ll be interesting to see how @POTUS and @SecCardona push for student debt relief during the Supreme Court hearing in Feb. since the COVID-19 emergency is the justification for providing relief.,AmethystStewart
2023-01-30 23:48:22+00:00,1620207322583769091,"Top story: Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/gqJfDxoIz7, see more https://t.co/raV8oebHB1",georgespessoa
2023-01-30 23:48:19+00:00,1620207312026615809,"https://t.co/7w8fLZPWiP Biden intends to end Covid-19 and public health emergencies on May 11 | CNN Politics https://t.co/dt3zs9W7zL, see more https://t.co/EGD37ePvDM",ElNotiCoto
2023-01-30 23:48:18+00:00,1620207304455905280,U.S. to end COVID-19 emergency declarations on May 11 | Reuters https://t.co/34LpnGiNYi,ashlycorndoff
2023-01-30 23:48:10+00:00,1620207273338601472,Except young people do get &amp; have been getting sick from #COVID19 &amp; @BillGates knows it.,Left_Indy
2023-01-30 23:48:02+00:00,1620207238496518144,President Biden to end COVID-19 emergencies on May 11 - The Associated Press - en Español: President Biden to end COVID-19 emergencies on May 11  The Associated Press - en Español https://t.co/s1CcAjiEU5 #AndyVermautLovesAP #Whatsapp0032499357495,AndyVermaut
2023-01-30 23:48:02+00:00,1620207237632348163,#clinicaltrial The Influence of Trained Immunity in COVID-19 Vaccinated Individuals https://t.co/XAUFY8fqua,CureHuntr
2023-01-30 23:48:02+00:00,1620207237590556674,"Hypoglossal Nerve Palsy Following COVID-19 Vaccination in a Young Adult Complicated by Various Medicines

Maybe we should try &amp; figure out what classes of meds have drug-drug interactions??

Ya know, like they did for Paxlovid

@RMConservative 
https://t.co/aOeAIUAqIV",Ashmedaidemon
2023-01-30 23:48:01+00:00,1620207234931200010,#clinicaltrial Plitidepsin Versus Control in Immunocompromised Adult Participants With Symptomatic COVID-19 Requiring Hospital Care https://t.co/3ViIDx0AKA,CureHuntr
2023-01-30 23:47:52+00:00,1620207197140418571,U.S. watchdog identifies $5.4 billion in potentially fraudulent COVID-19 loans https://t.co/JjrNvH9Y7M,politicalHEDGE
2023-01-30 23:47:50+00:00,1620207189112635393,U.S. watchdog identifies $5.4 billion in potentially fraudulent COVID-19 loans https://t.co/Ei04UH62ww,TFPdaily
2023-01-30 23:47:40+00:00,1620207146913734660,"Hadi buyrun ❗️❗️  “ “ mRNA-1273 covid19 Aşılarındaki Moderna Lusiferaz PAtnentleri “” 👇🏽👇🏽    

•• TAHMİN EDİN BAKALIM TÜRKİYEDE ONAYLANAN AŞI HANGİSİ  .. 👇🏽💉🧨

💥mRNA-1273 Moderna covıd-19 💥",gyanaz
2023-01-30 23:47:39+00:00,1620207140844736513,Beware of “Vally Fever” the next COVID 19 add on….😱 https://t.co/qEFyBrVX0L,dvc1fl
2023-01-30 23:47:38+00:00,1620207140052025344,"El Centro de Investigación Clínica y Medicina Traslacional, tienen un protocolo muy interesante para Covid 19 activo. 
Aún están reclutando pacientes. https://t.co/dWgOplJ4dg",CovidComunidad
2023-01-30 23:47:24+00:00,1620207081587621890,"@washingtonpost What does this mean for his #studentloanforgiveness plan, which used the covid-19 emergency/Heroes Act as justification? @AnnaHelhoski @AdamSMinsky @StrikeDebt @astradisastra",NE713MA
2023-01-30 23:47:23+00:00,1620207074272493568,.⁦@NotiUno⁩ ⁦@LoSeTodoTV⁩ ⁦@WapaTV⁩ Según ⁦@washingtonpost⁩ El Presidente ⁦@JoeBiden⁩ ⁦@POTUS⁩ dice “la emergencia nacional que comenzó en el 2020 con COVID-19 terminará en mayo!! El Gob sera restructurado para responder a futuras pandemias!!! https://t.co/snmMJ1J6pD,kikecruznotiuno
2023-01-30 23:47:17+00:00,1620207052114251776,"La 77e brigade de l'armée🇬🇧, son unité de #guerre psychologique, a collecté des tweets de citoyens britanniques postant sur #Covid-19 et les a transmis au gouvernement central, bien qu'elle prétende que ses opérations ne se déroulent qu'à l'étranger
https://t.co/cnwIuV6Qw7",andreileterrib1
2023-01-30 23:47:16+00:00,1620207048431468544,Hubo 26 contagios y 3 personas fallecidas por Covid 19 en la última semana https://t.co/rnGFIv7QKj https://t.co/DJSVmaV8Lk,notinewssgo
2023-01-30 23:47:12+00:00,1620207028193869826,President Biden to end COVID-19 emergencies on May 11 #Orlando #sanitizing #disinfecting https://t.co/LmDR6yZFql https://t.co/HWMCdRfkF5,OrlandoSanitzng
2023-01-30 23:47:09+00:00,1620207016705921024,"@LngBch_Hwn @RepMTG you let #Republicans die of #COVID19 to thin the heard in your @GOP party?
That’s not natural selection that’s murder!
They deserve to die if they are healthy?
Thou shall not kill Marge!
You are a traitor &amp; criminal at large in #Congress
A foolish #QAnonCult believer👎",BoomerGirl10
2023-01-30 23:47:05+00:00,1620206999333134337,"Since all y'all COVID 19 mfs didnt wanna play fair, the 5 second rule has been decreased to one second.",NoverTheQuasar
2023-01-30 23:47:03+00:00,1620206990957101056,"A consistent story from multiple studies. Covid-19 causes lingering  heart problems, blood clots, heart inflammation, heart failure, heart attacks.

Anyone infected with COVID, even with “mild symptoms” is at a higher risk for heart problems.",GourlaySyd
2023-01-30 23:46:58+00:00,1620206972678045701,"President Joe Biden has informed Congress that he will end the twin national emergencies for addressing COVID-19 on May 11, as most of the world has returned closer to normalcy nearly three years after they were first declared. https://t.co/lMcGf0vHzM",Local4News
2023-01-30 23:46:57+00:00,1620206965489291264,@bennyjohnson I didn’t even know there was a Covid-19 national emergency. Why may 11th?,djnj0919
2023-01-30 23:46:56+00:00,1620206962569875456,Biden admin to end COVID-19 public health emergency in May | Just The News https://t.co/XnWWbtr7QB,jsolomonReports
2023-01-30 23:46:56+00:00,1620206961148166144,"Por qué recién en Mayo? 
Esperan que pase algo antes? 
Pfizer ya tiene lista la próxima mutación de #Covid19 y su vacuna? 👀😏",HInsurgente
2023-01-30 23:46:55+00:00,1620206957729808384,"Biden says the Covid-19 emergency will end in May.  For those who suffered life-devastating vaccine reactions, our emergency endures and worsens daily.  We remain without remedies, recourse, or research! Pro-V, I took the V. Reactions Are Real  @CDCDirector @US_FDA @RepBrianFitz",ResearcherNP
2023-01-30 23:46:45+00:00,1620206917279694849,@EricSpracklen @YouTube @Project_Veritas @pfizer @YouTube why do you act as the arm of the communist democrats? #YouTubers  #YouTube #COVID19 #VaccineSideEffects #vaccines,MMP1081
2023-01-30 23:46:44+00:00,1620206910518743042,#bellletstalk #cdnmedia #cdnpoli #cdnpolitics seems relevant to the way COVID-19 has most impacted marginalized people and minority groups https://t.co/OUDKUKGcbY,alphaflightx
2023-01-30 23:46:42+00:00,1620206904810283008,@FrankMikeDavis1 Covid-19 is over just like the 1917 Pandemic keeps on giving us the annual opportunity to for influenza.,vbgunlt4th
2023-01-30 23:46:42+00:00,1620206903904342017,South Africa: Calls to Suspend Covid 19 Jabs “Due to Safety Concerns” https://t.co/OaFf98FtLs,Ctaz10
2023-01-30 23:46:35+00:00,1620206872535113729,"(1/4) Pedus Eweama, a Nigerian-Australian medical practitioner, has been awarded the 2023 Community Citizen of the Year Award by the City of Swan Council in Perth for bridging cultural gaps in healthcare during the COVID-19 pandemic. This recognition is also due to his... https://t.co/s1VOFUFWkV",AfricanAU
2023-01-30 23:46:33+00:00,1620206866289823744,Biden to end US Covid-19 emergencies on May 11 https://t.co/VllYWOQC7q https://t.co/fZEGYM9EXO,AndyVermaut
2023-01-30 23:46:32+00:00,1620206861801918465,"@IanCopeland5 @unhealthytruth Gain of function is how we got Covid 19

I wouldn’t be surprised if SARS and MERS were byproducts of gain function and not natural in origin",Maximus16837261
2023-01-30 23:46:27+00:00,1620206842696839168,"#Biden to End #Covid-19 Emergency Declarations on May 11, White House Says

https://t.co/Ebl1Ne8gGH",Ceren7035
2023-01-30 23:46:19+00:00,1620206807217242112,@DecodingFoxNews Maybe they've forgotten about covid-19 😆,AliHenry121
2023-01-30 23:46:14+00:00,1620206784395837440,"📅 29 de jan. 2023

🇧🇷 #Brasil soma 36.794.261 casos confirmados e 696.759 óbitos por #COVID19, com 2.994 novos casos e 17 novos óbitos.

📊 A incidência máxima de:
🤒️ casos foi de 285.396 em 03 fev. 2022;
💀️ óbitos foi de 4.146 em 08 abr. 2021. https://t.co/bS6OCd3P0R",covidbrasilbot
2023-01-30 23:46:08+00:00,1620206760454930432,"Es importante una gran reforma de la administración pública que haga que sea más eficiente, más transparente y que estimule y facilite la actividad económica. Proponemos que la mesa por la reactivación económica, que se instaló luego de que se declarara la pandemia del COVID 19⤵️ https://t.co/PMIt0UbhKW",CONEPPanama
2023-01-30 23:46:06+00:00,1620206753546895362,"Study of 500,000 Medical Records Links Viruses to Alzheimer's Again And Again : ScienceAlert https://t.co/pfVWZVxXGa 
It will be interesting to see the long-term effects of COVID -19 on the brain.",ElleC64127408
2023-01-30 23:46:05+00:00,1620206748698300417,"👏🩺 #León El doctor Alejandro Macías Hernández fue un referente a nivel nacional por sus recomendaciones para la atención del Covid-19 👨‍⚕
https://t.co/ROyYKbI5Rm",_enlinea
2023-01-30 23:46:04+00:00,1620206743417655298,"@laurenboebert Because it didn't? It's being handled. But continue patting yourself on the back for something @GOP didn't do. 2 of many.

10/14/22: ""Four sentenced for COVID-19 relief fraud"" https://t.co/nVBSMq9J62 
3/26/21: ""DOJ has Charged Nearly 500 With COVID-Related Fraud In Past Year""",French_One
2023-01-30 23:46:02+00:00,1620206734542540800,"US DOJ, ICC, Journalists-on my mac ""43303976993.ttf""-bacteria from hospitals ""acinetobacter baumannii"" to create super bacteria/covid-19. Nelson, Nestor, Norbi, Normando Matos and Norma Forberger. (2) https://t.co/PlnD3AysZW https://t.co/J3k5uxcuru",A_baumannii
2023-01-30 23:46:00+00:00,1620206726002900993,"Market 1.30.23

$DJI -0.77%
$IXIC -1.96%
$SPX -1.30%
Spain January CPI inflation rises 5.8%; Est. 4.9%; Prev. 5.7%
$F cuts price of electric mustang models
Biden to end Covid-19 emergency declarations on May 11
$DASH CEO to sell 2.2M shares of stock",rdedwards01
2023-01-30 23:45:58+00:00,1620206719078105089,"“#LongCovid turned my life upside down. Amidst all the loss I’ve experienced, there’s been the cognitive dissonance of watching most of the rest of the world try to return to normal.. unaware of the reality that COVID-19 is.. resulting in long-term chronic illness”",loscharlos
2023-01-30 23:45:57+00:00,1620206714812502017,@Lecturas24H Claro! Con el invento del Covid-19.... Eso era lo que querían,ClaudiaGRHon
2023-01-30 23:45:55+00:00,1620206706511822850,OMS: la covid-19 sigue siendo una emergencia sanitaria internacional https://t.co/Uil4WBZ1xZ,monitoreamos
2023-01-30 23:45:52+00:00,1620206693656440834,"バイデン大統領は月曜日、COVID-19に対処するための２つの国家非常事態を5月11日に終了させると議会に通告した。
この発表は、下院共和党が今週議会に提出する緊急事態の即時終了を求める決議に反対する声明の中で行われたものです。
https://t.co/SPKbm6NAIJ",yoshimy_s
2023-01-30 23:45:37+00:00,1620206630200610816,Disruption of the CCL5/RANTES-CCR5 Pathway Restores Immune Homeostasis and Reduces Plasma Viral Load in Critical COVID-19 - PubMed https://t.co/oqhkTGqvGp,Sunshineonme409
2023-01-30 23:45:35+00:00,1620206622500069377,Going thru my drive I see this freestyle my good Doctor @billymanyadzaa once set me during Covid19 😂 I still see no changes. @earGROUNDzw https://t.co/DztflHMGmq,MaskingTanaka
2023-01-30 23:45:34+00:00,1620206617747767297,WHO Ingatkan Status Darurat Global Covid-19 Belum Dicabut – inews – https://t.co/tH3F0WmMqd – #Opsiin #Kamidi #Opsiminfo https://t.co/JKoEomocER,kopihpbi
2023-01-30 23:45:30+00:00,1620206600790183937,"🔴¿Por qué la OMS mantiene la alerta por la COVID-19? 🦠

Aquí la declaración
➡️https://t.co/qDqRBKFA9c https://t.co/qAm4tOP9VS",edicionmedEC
2023-01-30 23:45:30+00:00,1620206600710459392,"Para frenar cadenas de contagio COVID-19 en temporada invernal🦠, se emitió un decreto con las siguientes acciones. 
¡Juntos cuidamos la vida de todos! 
Activa #AlertaCOVIDPuebla en tu📱, ve a ""configuración"" o ""ajustes"". 
Recuerda, no se descarga. 
🌐🖥️https://t.co/qzksznn8Uh https://t.co/OpX2ZiAKM8",TenenciaGobPue
2023-01-30 23:45:27+00:00,1620206588983406593,"This 47-year-old woman suffers from ongoing severe health problems confirmed by her doctor, directly correlated to the Covid-19 injection. What has happened to the state of journalism when it leads the way in ridiculing those simply sharing their story? Where is the humanity?",lainey116
2023-01-30 23:45:26+00:00,1620206585145626625,"🚨17,000 doctors and scientists signed a treaty that declared:

""The data confirms that the COVID-19 experimental genetic therapy injections must end... They can damage your heart, your brain, your reproductive tissue, and your lungs.""",JAMI68715
2023-01-30 23:45:26+00:00,1620206583501275136,President Biden to end COVID-19 emergencies on May 11. He can’t remember that far.  https://t.co/FIqKUXgMsb,holmes56281061
2023-01-30 23:45:20+00:00,1620206559199379459,Biden Administration To End COVID-19 Emergencies On May 11 – Letter https://t.co/UDb5K9IsAa,Absaar2001
2023-01-30 23:45:20+00:00,1620206557878165506,@RitchieTorres He was called #DeathSantis bc Floridians died from covid19. Now he wants massacres.,AvA4Bleue
2023-01-30 23:45:18+00:00,1620206553436487680,Biden Administration To End COVID-19 Emergencies On May 11 – Letter https://t.co/0XtLzPxzFC,ABZ55290833
2023-01-30 23:45:18+00:00,1620206552085831683,"President Joe Biden informed Congress that he will end the twin national emergencies for addressing COVID-19 on May 11, as most of the world has returned closer to normalcy nearly three years after they were first declared.  https://t.co/NSoJ2dUNR2",FOX9
2023-01-30 23:45:13+00:00,1620206530695135233,@MySayber1234 @UH_RE_Institute https://t.co/eudCMNRAon has it…Put in “Ivermectin Cancer”…It’s THERE…So was the use for Covid-19,senoritajz
2023-01-30 23:45:13+00:00,1620206529679859713,"As of 4pm today, Cambridge is reporting:
0 newly reported COVID-19 cases.
0 newly reported COVID-19 deaths.
7.3 cases per 100,000 residents, 7-day moving average.
99% of residents with at least one vaccine dose and 78% fully vaccinated.
More at https://t.co/YgmNLKcIMc #CambMA https://t.co/DdLlZ131ff",CambMA
2023-01-30 23:45:12+00:00,1620206527960477697,Biden Administration To End COVID-19 Emergencies On May 11 – Letter https://t.co/R5QfQKuQNo,Maliksiam2
2023-01-30 23:45:11+00:00,1620206521954213890,Biden intends to end Covid-19 and public health emergencies on May 11 https://t.co/JBE2TtaJC7,global_trends22
2023-01-30 23:45:11+00:00,1620206521102602240,"Does hormonal contraception increase risk of venous and arterial #thromboembolism in women with COVID-19? Our summary of a study in Cochrane Reviews
 https://t.co/ZY9AcEezn0 #GrandRounds #SARSCoV2 #meded #foamed #ObGyn",TheObGProject
2023-01-30 23:45:06+00:00,1620206501062393856,"President Biden will end a national emergency and public-health emergency declaration for Covid-19 on May 11, the White House said",WillSee68502827
2023-01-30 23:45:02+00:00,1620206484964659201,The FDA still claims that the covid-19 vaccinations meet their safety requirements.  It would be safe to say that their requirements are utter BS and calls into question the safety of anything else they have approved.,cflanders34
2023-01-30 23:45:00+00:00,1620206477280419845,"Esto tienes que leerlo ⇩
Mirad como, lo sucedido durante la plandemia, ES DE MANUAL 
✧ https://t.co/w4P2gaFspe 
#albertbiderman #coronavirus #covid #covid19 #pandemia #plandemia",yosoyeldearriba
2023-01-30 23:45:00+00:00,1620206475120463872,"This time, USA Gymnastics champion @JenniferSey wasn't speaking out against abuse in sports; she was speaking out against COVID-19 school closures. https://t.co/XcGtA1kV0k via @reason",Robes_25
2023-01-30 23:45:00+00:00,1620206474642309122,"President Joe Biden informed Congress on Monday that he will end the twin national emergencies for addressing COVID-19 on May 11.

https://t.co/xBGV9kz8ko",KATUNews
2023-01-30 23:44:53+00:00,1620206446741790722,Biden anunció que pondrá fin a la emergencia de salud por COVID-19 el próximo 11 de mayo https://t.co/0pkz7Kv3TT,infobaeamerica
2023-01-30 23:44:53+00:00,1620206445479206912,"Breaking: President Biden will end a national emergency and public-health emergency declaration for Covid-19 on May 11, ⁦@SabrinaSiddiqui⁩ reports  https://t.co/NkPFeJzGl2",jonathanrockoff
2023-01-30 23:44:49+00:00,1620206430635659264,Biden anunció que pondrá fin a la emergencia de salud por COVID-19 el próximo 11 de mayo https://t.co/wxLUwWnzh1,infobae
2023-01-30 23:44:49+00:00,1620206428605779970,"@simonateba That is 3 months and 11 days too many too allow the COVID-19 ""emergencies"" to continue...stop it all immediately.",CrustyOlSkeptic
2023-01-30 23:44:44+00:00,1620206408380866560,"Biden says national covid-19 emergencies that began in 2020 will end in May, restructuring government’s response to the pandemic
The White House says it will extend the national and public health emergencies related to the pandemic until May 11, and then let them expire.",zolaism
2023-01-30 23:44:39+00:00,1620206388168519680,"@JebraFaushay It's mostly people that are not properly vaccinated for Covid 19, they should all be in jail.",renfrik_hankink
2023-01-30 23:44:39+00:00,1620206387816189952,"@BNOFeed COVID-19 is the third largest cause of death in America.

It was in 2021. It was in 2022. It will be in 2023. 

Good luck, everyone. Our government thinks you don't need any more help.",Jasperlope
2023-01-30 23:44:37+00:00,1620206378626449408,"丸一日、平熱で安定したので、少し歩いてみた。
一歩も外へ出ない日を続けたから。
というか、腰痛が歩けないほどひどくならないうちに、というのもある。
しかし、 ゆっくり20分歩くだけでも、息あがるし腰もツラい。
ヤバいなぁ。
でもスッキリした。
朝、昼、晩に分けて少しずつ歩こう。

#COVID19",colonewscolo
2023-01-30 23:44:36+00:00,1620206377015644162,Governo vacinou mais de 300 pessoas contra Covid-19 https://t.co/qwjnsncZyz,Correio_DF
2023-01-30 23:44:36+00:00,1620206375426203650,@45Jbama It self-identified as COVID-19.,tomferet2
2023-01-30 23:44:36+00:00,1620206373597224960,"#TakomaPark council: Mayor Searcy walks through existing priorities. #1: ""Mitigate the Impact of COVID-19 on the Community and City Operations.""",dashdashado
2023-01-30 23:44:35+00:00,1620206370858602497,"Biden administration plans to end COVID public health emergency in May: The Biden administration on Monday announced that the COVID-19 public health emergency, which has been in place since January 2020, is set to end on May… https://t.co/WnXLH6M2Z8 #Healthcare #Administration https://t.co/rWQzKNbiLA",MarcuswevansSr
2023-01-30 23:44:33+00:00,1620206361681199108,JUST IN: The Biden administration plans to end this spring the public health emergency declared in response to the COVID-19 pandemic. https://t.co/2oU4pP4DT1 https://t.co/KRa0ku6Bm2,nbcsandiego
2023-01-30 23:44:29+00:00,1620206345894121474,"@_HeartofGrace_ Hi Christie,
There has been 10 cases reported for Kawasaki's disease since Pfizer #COVID19 vaccine (Medicine suspected) has been rolled out in #Australia 

May I ask, could there be a correlation? https://t.co/OeqhuXbEYP",_real_babaG
2023-01-30 23:44:26+00:00,1620206333021790209,"When you met with random people after covid19 is over. https://t.co/wkvInB61vE via @9GAG 

la que sale con la lavadora, tuvo suerte que no se le cayera algo en las vias!",arkosXC
2023-01-30 23:44:23+00:00,1620206322338897920,"WH says it plans to end the COVID-19 national emergency and public health emergency in May. See full statement here: 
https://t.co/83teVkJnKM",courtneybuble
2023-01-30 23:44:20+00:00,1620206306740035585,El presidente Biden pondrá fin a las emergencias de COVID-19 el 11 de mayo https://t.co/9GjzVie8Xk,abnews53357046
2023-01-30 23:44:19+00:00,1620206305893036032,🚨BREAKING — Biden To End US Covid-19 Health Emergencies On May 11th 2023,healthbyjames
